City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Amaravati,90.54,132.55,3.23,23.89,15.42,16.04,1.0,19.16,63.55,0.73,6.25,0.1,185.0,Moderate
Amaravati,61.25,98.77,3.05,19.42,12.92,12.59,0.95,17.57,60.61,0.86,7.98,0.13,174.0,Moderate
Amaravati,36.75,63.62,2.46,12.29,8.54,11.52,0.56,12.2,42.28,0.18,2.81,0.13,79.0,Satisfactory
Amaravati,24.96,49.69,4.02,15.4,11.55,10.42,0.52,13.35,37.78,0.24,7.47,0.13,61.0,Satisfactory
Amaravati,39.12,69.06,5.93,24.73,17.97,14.14,0.77,10.8,34.82,0.71,8.37,0.13,83.0,Satisfactory
Amaravati,51.44,82.17,4.9,22.53,15.96,13.61,0.68,12.58,36.02,0.76,4.92,0.16,86.0,Satisfactory
Amaravati,38.89,66.08,3.95,18.7,13.15,13.46,0.62,10.22,36.73,0.88,12.73,0.15,72.0,Satisfactory
Amaravati,35.8,62.14,3.3,16.11,11.24,16.42,0.62,12.83,39.73,0.49,4.63,0.12,66.0,Satisfactory
Amaravati,39.06,63.53,2.22,13.1,8.77,14.38,0.55,13.87,41.66,0.44,12.72,0.1,64.0,Satisfactory
Amaravati,47.53,79.0,2.62,17.58,11.48,13.85,0.65,17.05,41.13,0.66,10.29,0.19,73.0,Satisfactory
Amaravati,46.6,78.44,4.18,17.93,12.93,14.81,0.62,18.96,43.5,0.59,6.47,0.18,76.0,Satisfactory
Amaravati,67.15,107.1,4.36,25.62,17.18,19.74,0.84,12.22,47.84,1.2,9.82,0.25,96.0,Satisfactory
Amaravati,66.82,105.01,2.43,17.15,11.09,19.94,0.75,12.67,53.85,1.3,12.96,0.23,137.0,Moderate
Amaravati,83.16,120.25,2.51,17.41,11.31,23.06,0.76,17.03,49.59,1.33,14.69,0.13,138.0,Moderate
Amaravati,79.92,119.82,2.56,19.92,12.69,20.43,0.9,23.63,43.53,0.87,3.69,0.15,188.0,Moderate
Amaravati,83.64,118.52,1.83,15.67,9.82,19.48,0.84,16.5,50.47,0.94,4.12,0.12,166.0,Moderate
Amaravati,72.34,103.82,1.6,13.46,8.46,18.4,0.71,17.81,56.41,0.75,5.72,0.11,162.0,Moderate
Amaravati,72.99,104.91,1.88,13.46,8.68,17.61,0.69,11.56,57.63,0.93,4.69,0.12,147.0,Moderate
Amaravati,76.56,115.06,1.87,14.77,9.37,16.52,0.82,14.21,56.77,0.98,5.28,0.11,138.0,Moderate
Amaravati,84.51,120.22,1.73,13.16,8.41,14.6,0.95,17.69,54.0,1.19,3.31,0.12,194.0,Moderate
Amaravati,50.52,81.46,2.37,14.79,9.79,13.24,0.59,13.86,32.95,0.89,2.1,0.12,114.0,Moderate
Amaravati,41.79,73.58,3.48,17.65,12.21,13.75,0.63,14.1,29.21,0.74,2.45,0.13,77.0,Satisfactory
Amaravati,57.09,88.15,2.19,15.8,10.17,15.74,0.78,9.56,35.44,0.92,2.46,0.12,79.0,Satisfactory
Amaravati,74.45,110.95,1.54,12.5,7.89,16.66,0.75,19.09,59.61,1.04,2.28,0.15,133.0,Moderate
Amaravati,59.42,90.44,1.63,12.73,8.09,14.39,0.92,20.55,63.08,0.87,6.68,0.15,131.0,Moderate
Amaravati,49.5,80.8,1.67,12.64,8.05,14.44,0.64,17.14,64.8,0.7,1.44,0.11,87.0,Satisfactory
Amaravati,59.64,88.85,1.67,12.12,7.81,14.99,0.77,17.53,57.26,0.89,3.38,0.12,96.0,Satisfactory
Amaravati,42.46,65.39,1.72,12.17,7.87,14.75,0.73,17.09,55.17,0.79,2.12,0.11,82.0,Satisfactory
Amaravati,39.07,62.93,1.81,13.53,8.67,14.43,0.69,22.14,43.7,0.77,3.4,0.17,76.0,Satisfactory
Amaravati,22.79,38.35,2.27,18.79,11.83,14.34,0.64,19.87,23.59,0.6,5.88,0.24,47.0,Good
Amaravati,37.81,56.66,1.73,12.98,8.31,20.69,0.63,14.68,36.53,0.6,1.94,0.14,55.0,Satisfactory
Amaravati,38.82,61.4,1.9,11.64,7.75,21.22,0.65,18.74,48.53,0.58,1.28,0.11,66.0,Satisfactory
Amaravati,69.49,97.7,1.95,12.04,8.0,20.46,0.68,17.89,59.37,0.71,1.24,0.1,109.0,Moderate
Amaravati,53.32,75.4,1.81,11.47,7.58,16.98,0.64,15.37,53.9,0.55,1.0,0.1,103.0,Moderate
Amaravati,37.23,62.09,1.83,13.23,8.52,15.63,0.53,13.54,46.31,0.5,0.92,0.11,78.0,Satisfactory
Amaravati,51.22,84.62,3.18,21.49,14.02,17.07,0.67,20.19,36.26,0.85,4.41,0.21,70.0,Satisfactory
Amaravati,66.57,100.98,1.91,16.47,10.31,18.55,0.76,18.45,37.24,0.65,2.92,0.19,110.0,Moderate
Amaravati,78.28,109.42,2.34,16.82,10.84,18.62,0.8,24.75,47.01,0.74,3.26,0.12,147.0,Moderate
Amaravati,85.67,121.55,2.61,20.64,13.1,20.95,0.95,32.97,47.84,1.08,5.83,0.22,177.0,Moderate
Amaravati,82.66,111.92,1.62,14.0,8.76,19.57,0.85,17.11,56.49,0.91,1.78,0.13,168.0,Moderate
Amaravati,68.4,90.93,1.72,11.06,7.27,19.03,0.76,18.33,48.09,0.79,1.9,0.13,163.0,Moderate
Amaravati,56.44,75.95,1.57,10.33,6.65,21.41,0.64,9.86,47.51,0.52,2.58,0.1,108.0,Moderate
Amaravati,45.81,66.69,2.1,11.52,7.83,15.1,0.66,15.86,44.3,0.52,1.06,0.1,82.0,Satisfactory
Amaravati,31.59,51.42,2.23,8.68,6.43,12.88,0.6,12.33,35.43,0.23,0.95,0.1,60.0,Satisfactory
Amaravati,36.62,58.14,2.01,10.43,7.18,13.99,0.69,16.57,35.86,0.26,0.79,0.1,58.0,Satisfactory
Amaravati,31.22,57.33,3.69,16.9,11.99,14.42,0.63,14.64,33.25,0.38,1.44,0.14,62.0,Satisfactory
Amaravati,29.88,55.3,4.31,15.62,11.81,16.82,0.63,14.09,35.92,0.41,1.34,0.14,63.0,Satisfactory
Amaravati,37.56,65.26,2.86,14.76,10.17,17.54,0.65,14.71,41.22,0.37,1.33,0.11,63.0,Satisfactory
Amaravati,59.33,93.3,3.08,17.94,12.04,18.24,0.75,18.29,40.9,0.43,1.41,0.15,87.0,Satisfactory
Amaravati,61.4,96.6,2.53,15.34,10.21,18.05,0.73,23.54,43.29,0.69,2.14,0.14,101.0,Moderate
Amaravati,51.18,76.33,1.67,11.66,7.55,18.53,0.64,18.69,46.21,0.49,0.9,0.1,98.0,Satisfactory
Amaravati,38.39,63.99,2.48,15.39,10.2,16.55,0.61,20.0,36.83,0.46,1.14,0.15,77.0,Satisfactory
Amaravati,34.56,62.65,2.89,16.51,11.14,17.89,0.57,19.73,44.57,0.42,0.92,0.13,74.0,Satisfactory
Amaravati,33.62,60.66,2.5,14.78,9.89,16.7,0.52,20.29,36.88,0.32,0.61,0.12,65.0,Satisfactory
Amaravati,29.98,51.68,2.24,9.21,6.72,17.48,0.52,12.76,32.35,0.23,0.36,0.11,59.0,Satisfactory
Amaravati,32.18,60.01,2.65,13.11,9.13,15.9,0.55,15.43,36.9,0.31,0.65,0.1,59.0,Satisfactory
Amaravati,26.72,53.9,3.71,15.53,11.29,15.51,0.49,19.06,32.28,0.34,0.8,0.12,66.0,Satisfactory
Amaravati,21.22,43.36,2.75,12.12,8.68,13.05,0.45,18.25,31.33,0.24,0.49,0.12,52.0,Satisfactory
Amaravati,19.94,42.27,2.1,10.35,7.22,13.25,0.47,13.38,31.97,0.26,0.91,0.13,47.0,Good
Amaravati,24.44,47.41,3.38,12.27,9.27,14.49,0.54,15.16,30.12,0.36,0.95,0.17,48.0,Good
Amaravati,27.24,49.64,3.19,14.18,10.14,14.24,0.52,16.38,32.33,0.36,0.82,0.17,54.0,Satisfactory
Amaravati,25.74,46.38,2.92,11.44,8.46,15.08,0.52,19.32,36.58,0.33,0.67,0.13,54.0,Satisfactory
Amaravati,20.12,42.08,4.32,14.78,11.37,14.0,0.52,15.01,27.59,0.38,1.08,0.17,47.0,Good
Amaravati,16.85,37.38,2.13,9.88,6.98,14.69,0.44,18.3,36.72,0.18,0.33,0.13,44.0,Good
Amaravati,22.46,41.78,1.94,10.81,7.33,15.98,0.38,20.25,35.46,0.23,0.33,0.1,45.0,Good
Amaravati,38.73,63.42,2.15,16.17,10.34,15.89,0.62,17.41,35.62,0.69,2.28,0.17,51.0,Satisfactory
Amaravati,36.26,56.64,2.36,14.25,9.51,18.78,0.53,17.68,46.43,0.58,1.45,0.12,65.0,Satisfactory
Amaravati,45.14,73.27,2.37,13.84,9.3,18.61,0.6,18.99,53.62,0.64,1.74,0.14,70.0,Satisfactory
Amaravati,59.61,94.82,2.4,17.03,11.02,19.76,0.67,21.32,55.77,0.74,3.79,0.13,86.0,Satisfactory
Amaravati,61.24,99.2,3.15,25.9,16.33,20.39,0.64,34.59,46.13,0.73,2.66,0.21,110.0,Moderate
Amaravati,43.11,76.55,2.24,16.21,10.44,18.22,0.52,23.05,46.64,0.45,1.41,0.13,87.0,Satisfactory
Amaravati,64.53,110.64,2.58,23.25,14.46,21.25,0.78,27.95,53.69,1.01,5.19,0.37,103.0,Moderate
Amaravati,37.53,64.2,1.97,14.1,9.09,21.98,0.44,15.75,40.59,0.41,1.1,0.14,88.0,Satisfactory
Amaravati,29.12,54.82,3.8,14.06,10.57,18.64,0.44,19.12,41.62,0.39,1.15,0.14,66.0,Satisfactory
Amaravati,31.68,62.23,2.77,14.53,9.98,18.14,0.48,20.98,37.94,0.46,1.51,0.18,66.0,Satisfactory
Amaravati,40.98,69.15,2.22,14.6,9.58,19.11,0.46,18.62,39.9,0.33,0.97,0.14,65.0,Satisfactory
Amaravati,49.1,74.88,2.17,12.98,8.68,17.4,0.44,17.74,49.28,0.31,0.67,0.14,77.0,Satisfactory
Amaravati,35.92,61.83,1.79,11.83,7.74,13.53,0.47,16.2,42.11,0.38,1.02,0.16,74.0,Satisfactory
Amaravati,27.13,54.16,1.78,12.98,8.34,10.6,0.48,20.2,39.74,0.49,6.94,0.13,60.0,Satisfactory
Amaravati,34.81,62.43,1.99,14.44,9.3,12.6,0.77,13.0,44.47,0.44,2.7,0.15,82.0,Satisfactory
Amaravati,31.66,53.22,1.94,9.29,6.53,14.42,0.62,15.94,46.68,0.18,1.19,0.12,68.0,Satisfactory
Amaravati,24.86,47.43,2.38,10.73,7.64,12.94,0.61,16.73,39.9,0.22,0.5,0.12,53.0,Satisfactory
Amaravati,31.28,59.42,2.46,13.15,8.99,15.78,0.81,19.56,40.48,0.43,1.57,0.18,78.0,Satisfactory
Amaravati,38.85,67.95,2.65,13.49,9.33,14.82,0.86,22.27,43.97,0.28,1.8,0.16,73.0,Satisfactory
Amaravati,31.99,57.18,2.22,10.99,7.67,14.0,0.66,23.6,51.47,0.43,1.47,0.11,68.0,Satisfactory
Amaravati,35.99,59.72,1.87,10.24,6.96,13.49,0.52,18.21,51.81,0.32,0.83,0.12,65.0,Satisfactory
Amaravati,32.99,56.46,1.68,8.29,5.77,12.67,0.48,19.32,52.32,0.26,0.5,0.13,67.0,Satisfactory
Amaravati,39.84,62.14,2.35,11.69,8.11,12.86,0.56,24.7,49.09,0.25,0.63,0.17,67.0,Satisfactory
Amaravati,40.19,64.95,2.55,10.71,7.77,12.84,0.58,22.82,45.68,0.27,0.64,0.14,70.0,Satisfactory
Amaravati,35.95,59.47,2.76,12.61,8.95,12.21,0.55,17.88,38.71,0.28,0.69,0.12,66.0,Satisfactory
Amaravati,20.14,31.66,2.18,7.85,5.94,10.82,0.49,18.35,26.21,0.13,0.32,0.1,47.0,Good
Amaravati,19.0,31.65,1.94,5.45,4.48,10.31,0.48,17.86,29.66,0.14,0.18,0.13,36.0,Good
Amaravati,14.26,24.49,2.46,6.19,5.28,10.4,0.52,12.13,26.65,0.13,0.29,0.1,35.0,Good
Amaravati,10.28,22.95,2.09,8.15,6.03,8.47,0.49,29.5,24.62,0.1,0.42,0.1,35.0,Good
Amaravati,12.37,22.79,3.17,9.77,7.78,9.65,0.54,18.18,19.25,0.09,0.69,0.1,42.0,Good
Amaravati,10.63,22.11,2.43,7.78,6.12,9.32,0.46,25.19,24.48,0.09,0.56,0.1,35.0,Good
Amaravati,11.08,19.3,2.13,5.99,4.92,8.81,0.48,20.86,23.99,0.03,0.33,0.13,35.0,Good
Amaravati,12.73,24.73,2.25,5.62,4.83,10.53,0.49,17.37,25.1,0.01,0.26,0.13,38.0,Good
Amaravati,18.17,33.52,2.24,5.74,4.88,9.23,0.45,14.83,25.04,0.02,0.24,0.13,35.0,Good
Amaravati,23.78,44.16,1.98,8.07,5.91,9.98,0.49,21.65,27.22,0.11,0.65,0.18,48.0,Good
Amaravati,25.83,45.42,2.21,7.94,6.02,9.82,0.47,22.1,28.67,0.18,0.78,0.19,48.0,Good
Amaravati,27.28,47.52,2.65,9.42,7.16,10.82,0.57,19.49,28.25,0.19,0.88,0.13,48.0,Good
Amaravati,31.49,49.92,1.93,8.93,6.32,10.09,0.64,19.67,34.5,0.18,0.6,0.1,54.0,Satisfactory
Amaravati,19.45,36.11,2.41,9.54,7.05,9.35,0.58,16.2,31.44,0.11,0.56,0.1,48.0,Good
Amaravati,18.86,35.92,2.32,8.13,6.23,9.31,0.55,19.8,32.35,0.1,0.56,0.1,51.0,Satisfactory
Amaravati,15.23,28.92,2.14,7.4,5.67,10.07,0.49,25.54,28.78,0.08,0.51,0.1,43.0,Good
Amaravati,13.9,26.07,1.78,5.15,4.18,8.51,0.49,23.29,25.43,0.04,0.29,0.15,37.0,Good
Amaravati,25.49,42.7,1.46,4.19,3.42,10.08,0.48,23.0,27.87,0.05,0.24,0.13,39.0,Good
Amaravati,26.01,50.98,1.54,4.65,3.73,8.62,0.45,24.44,29.73,0.07,0.33,0.1,51.0,Satisfactory
Amaravati,17.19,39.17,1.39,4.81,3.69,7.58,0.46,20.71,28.52,0.08,0.42,0.14,47.0,Good
Amaravati,16.77,35.65,1.38,4.29,3.41,7.58,1.47,18.95,27.74,0.07,0.33,0.1,101.0,Moderate
Amaravati,23.67,44.23,1.58,4.99,3.94,7.93,0.66,18.8,29.32,0.15,0.66,0.16,108.0,Moderate
Amaravati,25.36,50.63,1.51,4.69,3.74,8.2,0.23,21.49,37.28,0.08,0.31,0.1,52.0,Satisfactory
Amaravati,25.12,52.01,1.52,4.71,3.74,7.88,0.25,22.1,43.19,0.09,0.39,0.15,61.0,Satisfactory
Amaravati,26.96,53.31,1.29,5.11,3.77,7.91,0.37,19.29,38.57,0.13,0.65,0.1,58.0,Satisfactory
Amaravati,30.36,60.36,1.45,5.2,3.92,8.01,0.37,22.14,45.51,0.11,0.25,0.13,58.0,Satisfactory
Amaravati,29.86,55.8,1.39,4.52,3.54,8.81,0.28,23.12,44.17,0.08,0.33,0.1,69.0,Satisfactory
Amaravati,34.77,63.95,1.4,5.03,3.81,9.07,0.25,25.11,40.76,0.11,0.47,0.1,69.0,Satisfactory
Amaravati,29.77,59.98,1.38,4.32,3.42,8.71,0.59,20.53,32.28,0.07,0.29,0.1,59.0,Satisfactory
Amaravati,30.52,54.56,1.38,4.05,3.27,8.95,0.59,29.01,19.3,0.04,0.33,0.13,59.0,Satisfactory
Amaravati,30.58,53.17,1.41,3.65,3.09,8.16,0.59,21.14,30.65,0.05,0.2,0.1,55.0,Satisfactory
Amaravati,23.9,46.95,1.34,3.93,3.18,7.68,0.59,19.38,25.31,0.02,0.26,0.18,51.0,Satisfactory
Amaravati,16.28,33.84,1.54,3.77,3.25,7.66,0.59,20.08,17.23,0.02,0.18,0.13,39.0,Good
Amaravati,11.01,28.46,1.46,3.53,3.07,7.63,0.59,17.69,16.26,0.04,0.19,0.13,30.0,Good
Amaravati,16.58,36.98,1.45,4.27,3.46,7.28,0.59,19.86,25.67,0.01,0.22,0.1,38.0,Good
Amaravati,18.11,38.01,1.51,5.44,4.12,7.74,0.59,24.28,43.68,0.15,0.49,0.1,52.0,Satisfactory
Amaravati,21.17,41.26,1.3,6.54,4.25,6.25,0.0,13.94,36.65,0.32,1.26,0.17,53.0,Satisfactory
Amaravati,13.72,31.06,1.4,4.58,3.58,6.74,0.0,15.56,26.1,0.05,0.54,0.16,42.0,Good
Amaravati,16.75,36.94,1.33,4.59,3.53,6.79,0.0,13.59,25.74,0.05,0.36,0.13,44.0,Good
Amaravati,18.38,40.46,1.31,4.91,3.66,7.17,0.0,14.3,27.51,0.05,0.38,0.1,47.0,Good
Amaravati,19.77,45.79,1.4,4.99,3.77,7.23,0.0,14.56,26.57,0.06,0.36,0.13,50.0,Good
Amaravati,18.62,45.2,1.48,4.5,3.6,6.92,0.0,14.12,30.13,0.06,0.29,0.1,51.0,Satisfactory
Amaravati,17.21,38.03,1.45,4.4,3.53,6.84,0.0,13.37,24.22,0.03,0.28,0.13,43.0,Good
Amaravati,13.28,40.72,1.37,4.83,3.68,7.29,0.0,12.24,25.98,0.06,0.31,0.1,40.0,Good
Amaravati,7.38,26.67,1.37,3.7,3.09,6.49,0.59,13.63,25.12,0.02,0.25,0.13,41.0,Good
Amaravati,7.59,24.92,1.44,3.52,3.04,6.17,0.59,13.62,23.68,0.03,0.23,0.13,35.0,Good
Amaravati,7.81,23.53,1.5,4.13,3.42,6.17,0.59,15.82,19.01,0.01,0.25,0.1,30.0,Good
Amaravati,7.35,20.8,1.47,4.16,3.4,5.9,0.59,13.92,18.71,0.02,0.25,0.13,26.0,Good
Amaravati,9.51,24.12,1.32,3.97,2.97,6.56,0.0,12.29,19.18,0.05,0.23,0.13,26.0,Good
Amaravati,11.34,26.66,1.39,3.97,3.24,6.59,0.0,13.03,21.01,0.02,0.23,0.13,30.0,Good
Amaravati,9.36,26.24,1.39,3.87,3.19,6.41,0.0,13.03,22.75,0.02,0.19,0.13,31.0,Good
Amaravati,14.44,38.88,1.36,4.26,3.38,6.81,0.0,13.03,31.0,0.0,0.2,0.13,43.0,Good
Amaravati,11.9,29.15,1.33,6.18,4.37,5.43,0.0,13.03,44.57,0.06,0.31,0.13,56.0,Satisfactory
Amaravati,16.45,32.26,1.41,5.66,4.17,7.0,0.0,13.03,36.76,0.06,0.24,0.13,52.0,Satisfactory
Amaravati,10.61,33.88,1.46,5.21,3.95,5.9,0.0,13.03,32.29,0.05,0.43,0.12,41.0,Good
Amaravati,35.38,63.42,1.42,11.76,7.42,7.98,0.0,13.03,34.99,0.36,0.81,0.1,43.0,Good
Amaravati,26.8,50.65,1.35,6.22,4.41,7.86,0.0,19.3,39.46,0.08,0.47,0.13,56.0,Satisfactory
Amaravati,28.33,54.31,1.4,4.92,3.75,9.08,0.59,14.34,37.13,0.03,0.3,0.13,51.0,Satisfactory
Amaravati,24.11,50.38,1.37,4.1,3.3,9.1,0.59,8.61,36.34,0.01,0.22,0.13,60.0,Satisfactory
Amaravati,21.42,54.69,1.45,4.25,3.44,8.33,0.59,7.58,31.83,0.01,0.25,0.13,52.0,Satisfactory
Amaravati,22.79,56.2,1.46,4.24,3.44,8.16,0.59,7.55,30.11,0.03,0.25,0.13,55.0,Satisfactory
Amaravati,28.015,11.0,1.12,10.39,4.17,5.07,0.59,20.43,13.04,0.02,0.2,0.13,58.0,Satisfactory
Amaravati,14.28,35.43,1.65,5.46,4.24,8.57,0.59,6.68,19.59,0.02,0.29,0.13,44.0,Good
Amaravati,18.76,41.98,1.52,5.55,3.77,8.35,0.59,7.49,19.9,0.02,0.33,0.13,45.0,Good
Amaravati,18.81,47.91,1.44,5.84,4.27,8.22,0.59,8.18,23.44,0.02,0.28,0.13,43.0,Good
Amaravati,18.48,43.55,1.28,4.73,3.54,7.79,0.59,7.27,24.81,0.02,0.27,0.13,54.0,Satisfactory
Amaravati,14.26,34.12,1.36,4.75,3.64,7.39,0.59,8.02,23.19,0.07,0.47,137.45,42.0,Good
Amaravati,17.1,44.23,1.56,6.38,4.65,7.21,0.59,5.75,20.46,0.05,0.51,0.13,43.0,Good
Amaravati,13.9,36.24,1.5,5.16,3.81,7.31,0.59,13.56,19.85,0.05,0.36,0.13,39.0,Good
Amaravati,13.11,36.14,1.52,4.87,3.64,6.48,0.59,9.04,19.71,0.04,0.32,0.13,41.0,Good
Amaravati,12.05,34.03,1.5,4.68,3.71,6.75,0.59,7.64,17.21,0.03,0.3,0.13,36.0,Good
Amaravati,13.47,36.01,1.52,5.95,4.37,5.54,0.59,8.83,21.83,0.06,0.54,0.13,39.0,Good
Amaravati,28.015,35.01,1.47,5.28,4.02,6.14,0.59,9.38,28.31,0.03,0.52,0.13,41.0,Good
Amaravati,28.015,44.57,1.78,14.19,8.73,8.16,0.59,11.96,29.87,0.05,0.94,0.13,48.0,Good
Amaravati,30.46,54.8,5.95,14.07,12.33,7.88,0.59,10.08,33.55,0.13,1.07,0.1,55.0,Satisfactory
Amaravati,34.15,71.94,1.64,15.46,9.56,8.67,0.59,10.28,51.22,0.14,1.45,0.13,77.0,Satisfactory
Amaravati,41.46,108.2,1.56,16.97,9.83,9.88,0.59,13.83,49.1,0.31,2.08,0.22,93.0,Satisfactory
Amaravati,27.66,102.68,1.43,11.41,6.96,8.65,0.59,10.27,50.56,0.2,1.08,0.13,105.0,Moderate
Amaravati,29.9,103.68,1.47,10.11,6.4,11.55,0.38,12.04,52.47,0.16,0.82,0.1,103.0,Moderate
Amaravati,21.15,72.04,1.51,4.87,3.81,12.22,0.52,9.79,50.76,0.02,0.24,0.13,88.0,Satisfactory
Amaravati,18.09,60.29,1.41,4.2,3.39,10.29,0.45,8.1,48.0,5.09,0.2,4.95,66.0,Satisfactory
Amaravati,16.93,57.4,1.42,3.63,3.07,11.22,0.47,7.48,40.43,6.44,0.26,0.13,57.0,Satisfactory
Amaravati,22.01,72.96,1.57,3.89,3.35,11.74,0.49,7.24,48.22,0.42,0.31,0.13,69.0,Satisfactory
Amaravati,24.22,66.04,1.39,4.33,3.44,11.7,0.5,7.19,24.36,4.9,0.42,84.72,69.0,Satisfactory
Amaravati,25.16,66.12,1.57,5.41,4.15,12.46,0.6,7.99,13.71,0.44,0.38,0.1,64.0,Satisfactory
Amaravati,20.96,68.44,1.52,5.69,4.27,10.97,0.6,10.85,17.45,0.08,0.49,0.1,70.0,Satisfactory
Amaravati,22.5,62.08,1.46,6.94,4.87,10.98,0.57,17.09,21.62,0.09,0.67,0.12,63.0,Satisfactory
Amaravati,19.96,58.07,1.42,5.43,4.05,10.08,0.55,9.11,21.51,0.05,0.34,0.3,62.0,Satisfactory
Amaravati,8.09,37.02,1.58,9.29,6.22,4.7,0.48,9.85,14.81,0.12,1.75,0.12,46.0,Good
Amaravati,12.78,38.24,1.66,9.72,6.52,10.11,0.51,6.61,18.39,0.09,1.19,0.22,41.0,Good
Amaravati,10.23,35.22,1.85,10.19,6.6,7.4,0.5,12.47,19.36,0.1,1.18,0.19,40.0,Good
Amaravati,7.89,34.52,1.76,11.09,7.33,7.17,0.54,16.74,18.72,0.05,0.45,0.1,39.0,Good
Amaravati,9.33,36.04,1.6,8.83,5.99,8.01,0.44,11.48,30.3,0.08,0.47,0.1,58.0,Satisfactory
Amaravati,10.14,43.39,1.33,7.06,4.83,6.2,0.42,12.83,35.22,0.09,0.55,0.19,44.0,Good
Amaravati,11.49,47.69,1.48,6.9,4.87,6.93,0.42,12.34,38.36,0.06,0.36,0.1,50.0,Good
Amaravati,12.19,49.5,1.62,10.16,6.72,7.12,0.44,11.95,38.42,0.1,0.7,0.15,54.0,Satisfactory
Amaravati,10.39,44.35,1.56,10.06,6.61,6.04,0.5,15.46,40.05,0.09,0.76,0.22,61.0,Satisfactory
Amaravati,10.18,25.24,8.5,15.4,15.51,9.51,0.59,13.75,40.65,0.09,1.21,0.17,58.0,Satisfactory
Amaravati,5.6,12.17,2.27,14.58,9.6,9.96,0.51,18.82,42.45,0.11,1.63,0.1,53.0,Satisfactory
Amaravati,4.7,12.83,1.66,10.03,6.69,8.76,0.53,13.34,34.37,0.08,0.52,0.1,47.0,Good
Amaravati,4.65,12.76,1.48,8.44,5.7,7.97,0.48,12.34,35.22,0.06,0.28,0.1,44.0,Good
Amaravati,11.71,25.81,1.6,8.06,5.6,8.67,0.53,16.01,39.34,0.07,0.57,0.29,47.0,Good
Amaravati,10.07,24.04,2.12,9.21,6.62,8.73,0.48,12.19,33.82,0.06,0.41,0.1,41.0,Good
Amaravati,11.61,31.52,4.88,16.7,12.86,8.35,0.5,16.28,31.19,0.09,0.78,0.36,39.0,Good
Amaravati,8.73,18.33,4.64,16.26,11.66,10.3,0.38,17.54,29.47,0.09,0.54,0.2,36.0,Good
Amaravati,11.2,27.86,3.27,12.95,9.54,12.91,0.62,17.81,31.9,0.1,0.81,0.19,42.0,Good
Amaravati,11.03,34.97,3.18,13.74,9.89,8.92,0.64,10.39,31.37,0.14,1.43,0.32,43.0,Good
Amaravati,16.99,45.43,1.52,9.48,6.27,8.6,0.55,11.19,41.25,0.11,1.29,0.16,55.0,Satisfactory
Amaravati,12.74,30.83,1.66,10.27,6.81,9.45,0.59,13.28,34.95,0.13,0.77,0.15,50.0,Good
Amaravati,17.97,50.49,2.05,12.1,8.1,10.92,0.65,11.68,30.15,0.17,1.55,0.53,46.0,Good
Amaravati,15.48,34.84,2.07,9.15,6.55,13.53,0.58,15.88,39.82,0.11,0.8,0.16,55.0,Satisfactory
Amaravati,14.88,35.33,1.86,10.59,7.15,11.62,0.59,14.04,38.01,0.13,1.03,0.21,52.0,Satisfactory
Amaravati,20.74,37.36,1.9,8.44,6.03,14.57,0.62,15.38,39.32,0.13,0.89,0.28,50.0,Good
Amaravati,10.41,20.55,1.88,7.21,5.37,12.46,0.53,15.86,25.96,0.06,0.3,0.13,37.0,Good
Amaravati,14.5,24.43,1.53,6.53,4.72,8.97,0.55,13.75,33.76,0.06,0.27,0.15,42.0,Good
Amaravati,16.65,28.51,1.43,8.32,5.59,9.77,0.66,10.86,37.34,0.1,0.43,0.12,49.0,Good
Amaravati,20.96,32.56,1.65,9.55,6.43,14.3,0.66,14.79,43.29,0.12,0.69,0.1,56.0,Satisfactory
Amaravati,21.34,35.16,1.74,10.69,7.1,13.38,0.66,14.58,45.32,0.14,1.42,0.2,61.0,Satisfactory
Amaravati,22.0,34.0,1.5,9.68,6.4,8.45,0.59,10.88,29.15,0.1,0.5,0.13,54.0,Satisfactory
Amritsar,13.42,14.92,15.06,8.86,27.72,1.6,0.81,11.0,12.96,3.19,2.06,6.22,51.28948859656931,Satisfactory
Amritsar,12.45,13.8,17.44,8.05,27.72,1.73,0.67,16.06,11.88,3.19,2.06,6.22,52.0,Satisfactory
Amritsar,19.52,21.88,14.77,6.02,27.72,1.48,0.43,26.24,11.53,3.19,2.06,6.22,31.0,Good
Amritsar,77.71,80.27,10.49,3.88,27.72,1.29,0.36,22.35,18.68,3.19,2.06,6.22,106.0,Moderate
Amritsar,19.7,33.08,9.91,3.13,27.72,1.15,0.37,14.29,22.22,3.19,2.06,6.22,98.0,Satisfactory
Amritsar,22.91,56.19,10.69,4.13,27.72,1.86,0.47,8.42,26.62,3.19,2.06,6.22,61.0,Satisfactory
Amritsar,29.56,44.5,8.95,2.66,27.72,1.26,0.39,10.95,27.03,3.19,2.06,6.22,62.0,Satisfactory
Amritsar,46.13,62.88,9.62,4.89,27.72,1.99,0.54,30.27,26.3,3.19,2.06,6.22,78.0,Satisfactory
Amritsar,44.3,52.12,9.4,5.32,27.72,2.4,0.36,28.74,20.63,3.19,2.06,6.22,72.0,Satisfactory
Amritsar,41.23,52.75,11.18,7.88,27.72,2.51,0.39,21.4,22.44,3.19,2.06,6.22,71.0,Satisfactory
